poster_id,post_id,nums_category_img,post_date,post_like,post_collect,count,total,proportion
5c566fc4000000001b033058,6631de2a000000001e024348,9,05-01,48,13,92.0,1487.0,0.0618695359784801
5c566fc4000000001b033058,6631de2a000000001e024348,9,05-01,10,10,92.0,1487.0,0.0618695359784801
5d975024000000000100966b,6477ec4e0000000011010293,14,06-01,100,20,61.0,1662.0,0.0367027677496991
595523f682ec391fe9ffbe02,6623b1c60000000001032e18,4,04-20,166,26,300.0,3936.0,0.0762195121951219
5d975024000000000100966b,66436731000000001e037efa,0,05-14,168,92,71.0,1487.0,0.0477471418964357
61f2192900000000100070b8,64c0c22a000000000800e3d3,6,07-26,133,50,53.0,1905.0,0.0278215223097112
5c0cf8cc000000000602127a,65d9e27e000000000b014ba7,9,02-24,3661,206,359.0,5853.0,0.0613360669742012
5c0cf8cc000000000602127a,65d9e27e000000000b014ba7,9,02-24,3661,206,359.0,5853.0,0.0613360669742012
57df3ffc50c4b44f636c3a3a,650a6919000000001302c675,2,09-20,580,212,105.0,3023.0,0.0347337082368508
5f0e7aeb000000000101d59e,64e8b5b9000000000b02863c,19,08-25,316,196,131.0,2513.0,0.0521289295662554
56e4273e1c07df0bc302b5c4,65afa95f000000001100776a,8,01-23,940,310,130.0,4745.0,0.0273972602739726
5aa3c4b04eacab3f6561dd70,65115be3000000001e031d27,15,09-25,820,269,42.0,3023.0,0.0138934832947403
5e60f1df000000000100a0b6,65a7bfd7000000002b012bfd,3,01-18,12952,5863,160.0,4745.0,0.0337197049525816
5e60f1df000000000100a0b6,65a7bfd7000000002b012bfd,3,01-18,12952,5863,160.0,4745.0,0.0337197049525816
5f4c99eb0000000001005b17,65a8ef9b000000002b013f85,18,01-18,650,65,262.0,4745.0,0.0552160168598524
5aa3c4b04eacab3f6561dd70,64bb567e0000000017018b9c,18,07-22,15,5,75.0,1905.0,0.0393700787401574
58f4658650c4b4031a95a9a5,665c34810000000005006928,5,06-04,31,14,42.0,1662.0,0.0252707581227436
5c17274b0000000005004762,65961159000000001a003b0c,11,01-04,115,39,202.0,4745.0,0.0425711275026343
6016c3da0000000001008367,66551044000000000500410c,4,05-28,540,113,103.0,1487.0,0.0692669804976462
5bc7fce62d9b750001ac98e0,64e408c2000000000c034e56,4,08-24,214,19,92.0,2513.0,0.0366096299243931
5a8ab60a11be10413f558601,65b32f30000000002c03757c,9,01-26,687,73,345.0,4745.0,0.0727081138040042
5f0e7aeb000000000101d59e,649ae43c000000001300a1dd,4,06-27,3689,2140,114.0,1662.0,0.0685920577617328
5df0e2f60000000001008fb6,665ee430000000000f00fc1f,13,06-04,1278,434,76.0,1662.0,0.0457280385078219
5d440885000000001003fb73,660a8ce2000000000401b2b3,4,04-01,302,103,300.0,3936.0,0.0762195121951219
5d440885000000001003fb73,660a8ce2000000000401b2b3,4,04-01,302,103,300.0,3936.0,0.0762195121951219
5e60e721000000000100771f,648bc62f000000001203e847,14,06-16,29,21,61.0,1662.0,0.0367027677496991
5daf230d0000000001009946,649187c10000000012033556,17,06-22,1206,172,174.0,1662.0,0.1046931407942238
55ba37e567bc652d2acdc72d,650405da000000002000038b,3,09-15,1000,10,116.0,3023.0,0.0383724776711875
5cc2058b0000000011004f19,66341f66000000001e034a53,13,05-03,1838,98,63.0,1487.0,0.0423671822461331
5cc2058b0000000011004f19,66341f66000000001e034a53,13,05-03,1838,98,63.0,1487.0,0.0423671822461331
5cc2058b0000000011004f19,66341f66000000001e034a53,13,05-03,1838,98,63.0,1487.0,0.0423671822461331
5cc2058b0000000011004f19,66341f66000000001e034a53,13,05-03,1838,98,63.0,1487.0,0.0423671822461331
5d975024000000000100966b,65cf2f270000000007024b64,14,02-16,391,127,326.0,5853.0,0.0556979326840936
592c72be50c4b47b345a70f0,663f6f8d000000001e037f66,1,05-11,396,77,15.0,1487.0,0.0100874243443174
592c72be50c4b47b345a70f0,663f6f8d000000001e037f66,1,05-11,10,10,15.0,1487.0,0.0100874243443174
61f2192900000000100070b8,65a0d060000000001a02a595,17,01-13,206,45,384.0,4745.0,0.0809272918861959
5aeafe47e8ac2b1705f28619,664f167a000000001500928f,4,05-23,534,22,103.0,1487.0,0.0692669804976462
5aaf9c5211be107b40e33891,664c10290000000015008322,5,05-22,782,383,36.0,1487.0,0.0242098184263618
5d975024000000000100966b,64b54235000000001e018629,0,07-17,1462,448,71.0,1905.0,0.037270341207349
5c17274b0000000005004762,649bd3000000000013035578,11,06-28,94,60,119.0,1662.0,0.0716004813477737
61bc9352000000001000ec0d,65e153e3000000000b0188c7,0,03-01,2331,1106,548.0,8672.0,0.0631918819188191
55ba37e567bc652d2acdc72d,64bf9202000000001700d69c,8,07-26,10,10,84.0,1905.0,0.0440944881889763
5979953e6a6a69531719d4eb,65c2fb37000000001100f3da,6,02-07,129,12,424.0,5853.0,0.0724414830001708
5979953e6a6a69531719d4eb,65c2fb37000000001100f3da,6,02-07,129,12,424.0,5853.0,0.0724414830001708
5bc7fce62d9b750001ac98e0,6497d22e0000000027002c1b,12,06-25,625,302,86.0,1662.0,0.0517448856799037
5cc2058b0000000011004f19,6598b00d000000001d035dcd,13,01-06,325,23,175.0,4745.0,0.0368809272918862
578dafa750c4b47e61b396d7,661e8c880000000003022586,10,04-29,200,37,200.0,3936.0,0.0508130081300813
5f0e7aeb000000000101d59e,647955710000000011013105,19,06-02,2682,1855,89.0,1662.0,0.0535499398315282
5c32b1cf000000000603dd87,66051efc0000000013027568,14,03-28,445,98,460.0,8672.0,0.0530442804428044
5c32b1cf000000000603dd87,66051efc0000000013027568,14,03-28,10,10,460.0,8672.0,0.0530442804428044
5e60e721000000000100771f,662a646f000000000401868e,6,04-25,31,10,248.0,3936.0,0.0630081300813008
598f16d96a6a697233cf55b5,65dd7273000000000b014e50,7,02-27,503,253,227.0,5853.0,0.0387835298137707
598f16d96a6a697233cf55b5,65dd7273000000000b014e50,7,02-27,503,253,227.0,5853.0,0.0387835298137707
55ba37e567bc652d2acdc72d,64b3777b0000000031009467,3,07-16,10,10,101.0,1905.0,0.053018372703412
59b09e6cb1da1465bbe59b4e,66503df1000000000500424f,0,05-24,2685,801,71.0,1487.0,0.0477471418964357
57b1c7915e87e70b6cb5c5a9,6601764c0000000012020e9e,4,03-25,821,219,775.0,8672.0,0.0893680811808118
61bc9352000000001000ec0d,64e2e1b70000000012019714,19,08-21,24169,13364,131.0,2513.0,0.0521289295662554
57df3ffc50c4b44f636c3a3a,662b2707000000000d0324f3,2,04-26,250,71,255.0,3936.0,0.0647865853658536
57df3ffc50c4b44f636c3a3a,662b2707000000000d0324f3,2,04-26,250,71,255.0,3936.0,0.0647865853658536
5c17274b0000000005004762,66287b3d000000000401809b,11,04-26,637,349,97.0,3936.0,0.0246443089430894
5f4c99eb0000000001005b17,6615171c000000001a0130c5,0,04-09,1000,1000,262.0,3936.0,0.0665650406504065
598f16d96a6a697233cf55b5,661740ae000000001b013da5,7,04-11,131,66,184.0,3936.0,0.0467479674796747
598f16d96a6a697233cf55b5,661740ae000000001b013da5,7,04-11,131,66,184.0,3936.0,0.0467479674796747
61f2192900000000100070b8,65d2eaa90000000001028054,13,02-20,216,75,213.0,5853.0,0.0363915940543311
592c72be50c4b47b345a70f0,662a560400000000010314bd,1,04-25,10,10,138.0,3936.0,0.0350609756097561
5cc2058b0000000011004f19,65efaf33000000000d00fc76,11,03-12,282,44,106.0,8672.0,0.0122232472324723
5cc2058b0000000011004f19,65efaf33000000000d00fc76,11,03-12,282,44,106.0,8672.0,0.0122232472324723
5e60e721000000000100771f,66306d5c000000001e036caf,4,04-30,74,24,300.0,3936.0,0.0762195121951219
5c17274b0000000005004762,6651c0a00000000005006ade,11,05-27,573,219,150.0,1487.0,0.1008742434431741
5fcf1b4f0000000001008163,65cf8069000000002d001ecf,9,02-16,3731,1530,359.0,5853.0,0.0613360669742012
5d975024000000000100966b,649322940000000027003da3,14,06-22,198,75,61.0,1662.0,0.0367027677496991
5eb026ae0000000001007623,663f14a1000000001e02230e,15,05-11,10,10,37.0,1487.0,0.0248823133826496
5a9c2131e8ac2b202f6954a2,666916f1000000001d01bb15,15,06-12,10,10,48.0,1662.0,0.0288808664259927
5aa3c4b04eacab3f6561dd70,649a458b000000001203f2f1,15,06-27,10,10,48.0,1662.0,0.0288808664259927
5a8ab60a11be10413f558601,64edc08b000000001e023f33,9,08-29,157,13,281.0,2513.0,0.1118185435734182
5e60f1df000000000100a0b6,66336d95000000001e033055,17,05-04,606,182,146.0,1487.0,0.0981842636180228
5e60f1df000000000100a0b6,66336d95000000001e033055,17,05-04,10,10,146.0,1487.0,0.0981842636180228
5f0e7aeb000000000101d59e,665efdb9000000000f00ce09,19,06-04,504,231,89.0,1662.0,0.0535499398315282
5f0e7aeb000000000101d59e,665efdb9000000000f00ce09,19,06-04,504,231,89.0,1662.0,0.0535499398315282
57df3ffc50c4b44f636c3a3a,662b2707000000000d0324f3,2,04-26,250,71,255.0,3936.0,0.0647865853658536
57df3ffc50c4b44f636c3a3a,662b2707000000000d0324f3,2,04-26,250,71,255.0,3936.0,0.0647865853658536
59b09e6cb1da1465bbe59b4e,6656fd760000000005006081,16,05-29,70,12,19.0,1487.0,0.0127774041694687
5c17274b0000000005004762,6502d7f8000000001d0171d0,11,09-14,122,80,91.0,3023.0,0.030102547138604
61ea876e0000000010006aa7,66482e5b000000000c0185f7,14,05-18,140,71,56.0,1487.0,0.0376597175521183
59b09e6cb1da1465bbe59b4e,664c77c40000000005005c09,3,05-21,240,76,47.0,1487.0,0.0316072629455279
5d975024000000000100966b,64c3aab2000000000b0285be,10,07-28,608,140,107.0,1905.0,0.0561679790026246
5bc7fce62d9b750001ac98e0,64ad048c00000000160243f9,12,07-12,206,25,100.0,1905.0,0.0524934383202099
5f4c99eb0000000001005b17,65ab9be5000000002c03e87c,0,01-21,7203,5984,286.0,4745.0,0.0602739726027397
5d975024000000000100966b,64993186000000000703b504,4,06-26,45,13,114.0,1662.0,0.0685920577617328
5bd97a789333970001407645,6489942a0000000013032cb3,9,06-15,10,10,95.0,1662.0,0.0571600481347773
5d440885000000001003fb73,66322e36000000001e02175c,15,05-01,206,76,37.0,1487.0,0.0248823133826496
5d440885000000001003fb73,66322e36000000001e02175c,15,05-01,10,10,37.0,1487.0,0.0248823133826496
5979953e6a6a69531719d4eb,66348e98000000001e01ea02,14,05-03,493,145,56.0,1487.0,0.0376597175521183
5aeafe47e8ac2b1705f28619,665bda3d00000000150127e3,14,06-02,1058,202,61.0,1662.0,0.0367027677496991
61eff0ac0000000010007090,65dc4a49000000000b0176f2,0,02-27,533,184,329.0,5853.0,0.0562104903468306
5f9e1618000000000101ce79,64f0329e00000000200000ff,13,08-31,105,58,62.0,2513.0,0.0246717071229606
61f2192900000000100070b8,65a62073000000001000e9d3,7,01-16,141,31,174.0,4745.0,0.0366701791359325
6271ed22000000002102023f,665c77e90000000005007710,10,06-02,251,69,131.0,1662.0,0.0788206979542719
60f6ff230000000001015a76,66461c81000000001e035036,10,05-17,955,376,102.0,1487.0,0.0685944855413584
5a5e0afb11be1017b83be966,65d1e5f70000000007024a0d,0,02-18,203,45,329.0,5853.0,0.0562104903468306
5a5e0afb11be1017b83be966,65d1e5f70000000007024a0d,0,02-18,203,45,329.0,5853.0,0.0562104903468306
5d10edaa000000001101e718,64bcfc7200000000100304af,9,07-23,265,56,244.0,1905.0,0.1280839895013123
61eff0ac0000000010007090,66091b5e000000001b00e132,17,04-01,1000,10,216.0,3936.0,0.0548780487804878
61eff0ac0000000010007090,66091b5e000000001b00e132,17,04-01,1427,529,216.0,3936.0,0.0548780487804878
5aa3c4b04eacab3f6561dd70,65ffaa64000000001203fc58,12,03-24,8,5,342.0,8672.0,0.0394372693726937
5cc2058b0000000011004f19,663eb10a000000001e031fb4,13,05-11,1181,89,63.0,1487.0,0.0423671822461331
5cc2058b0000000011004f19,663eb10a000000001e031fb4,13,05-11,1181,89,63.0,1487.0,0.0423671822461331
5cc2058b0000000011004f19,663eb10a000000001e031fb4,13,05-11,1181,89,63.0,1487.0,0.0423671822461331
5cc2058b0000000011004f19,663eb10a000000001e031fb4,13,05-11,1180,89,63.0,1487.0,0.0423671822461331
61eff0ac0000000010007090,65e1942e000000000b00f8ac,0,03-01,339,133,548.0,8672.0,0.0631918819188191
5cc2058b0000000011004f19,65ea60ea000000000400363b,5,03-08,181,13,276.0,8672.0,0.0318265682656826
5cc2058b0000000011004f19,65ea60ea000000000400363b,5,03-08,181,13,276.0,8672.0,0.0318265682656826
59b09e6cb1da1465bbe59b4e,66616f460000000006007316,13,06-06,61,15,76.0,1662.0,0.0457280385078219
6052d72e000000000101f84e,6664f1f0000000000e032120,15,06-09,1000,10,48.0,1662.0,0.0288808664259927
58a1c839a9b2ed49d81f483b,6646183a000000001e01d2be,10,05-16,86,17,102.0,1487.0,0.0685944855413584
5e60e721000000000100771f,65c57a64000000002c0135d5,14,02-09,1009,429,326.0,5853.0,0.0556979326840936
5f4c99eb0000000001005b17,6663d1f100000000060076be,0,06-08,7124,5398,74.0,1662.0,0.0445246690734055
5f9e1618000000000101ce79,65ee795f000000000d00c751,19,03-11,663,306,502.0,8672.0,0.0578874538745387
57df3ffc50c4b44f636c3a3a,65b08f9a000000001003f152,2,01-24,359,85,296.0,4745.0,0.062381454162276
61f2192900000000100070b8,66272549000000000d033857,4,05-02,111,17,103.0,1487.0,0.0692669804976462
61ea876e0000000010006aa7,66645632000000000f00d8b9,14,06-08,47,17,61.0,1662.0,0.0367027677496991
57df3ffc50c4b44f636c3a3a,65c9a23b000000002c035813,6,02-12,196,11,424.0,5853.0,0.0724414830001708
57df3ffc50c4b44f636c3a3a,65c9a23b000000002c035813,6,02-12,196,11,424.0,5853.0,0.0724414830001708
5bd97a789333970001407645,6592a0920000000012009215,9,01-01,670,305,345.0,4745.0,0.0727081138040042
5657fe6082ec392034a6fafa,64f7fabe000000001e033246,15,09-06,63,25,42.0,3023.0,0.0138934832947403
5e1979350000000001000304,6604e927000000001203efbe,1,03-28,615,106,297.0,8672.0,0.0342481549815498
61f2192900000000100070b8,66274b9d0000000001032aa2,5,04-27,10,10,102.0,3936.0,0.0259146341463414
5d10edaa000000001101e718,6653f451000000000c01a191,10,05-27,10,10,102.0,1487.0,0.0685944855413584
5979953e6a6a69531719d4eb,66628aee00000000150124f6,14,06-07,126,30,61.0,1662.0,0.0367027677496991
5358c115b4c4d6053e247563,6651a66a000000001303e972,5,05-29,21,4,36.0,1487.0,0.0242098184263618
59b09e6cb1da1465bbe59b4e,665dc63300000000140188cc,0,06-03,208,48,74.0,1662.0,0.0445246690734055
61eff0ac0000000010007090,65eaccac000000000600e18b,10,03-11,1444,515,440.0,8672.0,0.0507380073800738
5bc7fce62d9b750001ac98e0,663c20a7000000001e03bb0d,12,05-12,172,14,55.0,1487.0,0.0369872225958305
5bc7fce62d9b750001ac98e0,663c20a7000000001e03bb0d,12,05-12,10,10,55.0,1487.0,0.0369872225958305
57df3ffc50c4b44f636c3a3a,65a0ba1c000000000f01f0f0,2,01-12,296,85,296.0,4745.0,0.062381454162276
5c17274b0000000005004762,65f457e4000000000d00e64b,11,03-15,99,61,106.0,8672.0,0.0122232472324723
5b7d32c3408dd0000133df33,650a4ff5000000001303f9d7,14,09-20,214,50,170.0,3023.0,0.0562355276215679
5f0e7aeb000000000101d59e,65e1415d000000000b018bd7,19,03-01,5383,2444,502.0,8672.0,0.0578874538745387
5979953e6a6a69531719d4eb,65a0ce2c0000000012007cbc,6,01-12,57,18,279.0,4745.0,0.0587987355110642
61f2192900000000100070b8,64ab9bc7000000000f00fffd,5,07-10,1000,10,32.0,1905.0,0.0167979002624671
5bd97a789333970001407645,64e327e00000000010032f7d,10,08-21,590,314,154.0,2513.0,0.0612813370473537
5b0e48476b58b703cdf51552,6620904a0000000001004e6c,12,04-18,318,128,127.0,3936.0,0.0322662601626016
61eff0ac0000000010007090,6645c60b000000001e02774f,14,05-22,492,108,56.0,1487.0,0.0376597175521183
61eff0ac0000000010007090,6645c60b000000001e02774f,14,05-22,492,108,56.0,1487.0,0.0376597175521183
61eff0ac0000000010007090,65162c74000000002101e846,19,09-29,593,225,163.0,3023.0,0.0539199470724445
5c17274b0000000005004762,66179027000000001a00c8a3,11,04-11,35,13,97.0,3936.0,0.0246443089430894
57b1c7915e87e70b6cb5c5a9,65d8a935000000000102a44f,7,02-23,10,10,227.0,5853.0,0.0387835298137707
6213b096000000001000db1a,65f7b81c0000000012021981,13,03-18,323,77,335.0,8672.0,0.038630073800738
56e4273e1c07df0bc302b5c4,64a3e8f80000000016024900,8,07-04,174,64,84.0,1905.0,0.0440944881889763
5e60f1df000000000100a0b6,65fe4df6000000000d00e56c,16,03-23,123,30,239.0,8672.0,0.0275599630996309
5e60f1df000000000100a0b6,65fe4df6000000000d00e56c,16,03-23,123,30,239.0,8672.0,0.0275599630996309
617fb2900000000010007cda,6608d5b3000000001b00f1dd,15,03-31,300,41,490.0,8672.0,0.0565036900369003
59b09e6cb1da1465bbe59b4e,66503df1000000000500424f,14,05-24,2685,801,56.0,1487.0,0.0376597175521183
5f9e1618000000000101ce79,660bc3b4000000001a017e4e,4,04-02,1176,792,300.0,3936.0,0.0762195121951219
5f0e7aeb000000000101d59e,6516de32000000002101c10f,19,09-29,985,674,163.0,3023.0,0.0539199470724445
5c6a2350000000001102a014,665933cd00000000050062ee,15,05-31,85,23,37.0,1487.0,0.0248823133826496
61f2192900000000100070b8,65f011f50000000013026c64,4,03-12,133,20,775.0,8672.0,0.0893680811808118
592c72be50c4b47b345a70f0,65e315550000000001028279,1,03-02,10,10,297.0,8672.0,0.0342481549815498
592c72be50c4b47b345a70f0,65e315550000000001028279,1,03-02,255,66,297.0,8672.0,0.0342481549815498
56e4273e1c07df0bc302b5c4,65d6f5e1000000000b0168bb,8,02-22,559,144,132.0,5853.0,0.0225525371604305
5f0e7aeb000000000101d59e,659bf4d5000000001200652e,19,01-08,3747,1863,233.0,4745.0,0.049104320337197
5f0e7aeb000000000101d59e,659bf4d5000000001200652e,19,01-08,3747,1863,233.0,4745.0,0.049104320337197
5f0e7aeb000000000101d59e,6610b0e5000000000401af2b,19,04-06,1704,834,306.0,3936.0,0.0777439024390243
5f0e7aeb000000000101d59e,6610b0e5000000000401af2b,19,04-06,1704,833,306.0,3936.0,0.0777439024390243
5aa3c4b04eacab3f6561dd70,6652cf480000000005005f4d,15,05-26,13,8,37.0,1487.0,0.0248823133826496
56f696a584edcd3316cf99f8,660eb017000000001a00d689,3,04-22,142,57,146.0,3936.0,0.0370934959349593
61f2192900000000100070b8,64a0f875000000001303dc74,15,07-02,172,40,59.0,1905.0,0.0309711286089238
5b8680a7392b320001414099,664c6e97000000001401bbb6,16,05-22,685,155,19.0,1487.0,0.0127774041694687
5c32b1cf000000000603dd87,649cd3e5000000001300836d,14,06-29,2117,652,61.0,1662.0,0.0367027677496991
5b40334f6b58b720b3288f94,65dad06b000000000b018689,9,02-25,39,14,359.0,5853.0,0.0613360669742012
5c17274b0000000005004762,64f92ae3000000001d017b04,3,09-26,91,61,116.0,3023.0,0.0383724776711875
592c72be50c4b47b345a70f0,660eaa21000000001a017e8e,1,04-04,193,52,138.0,3936.0,0.0350609756097561
592c72be50c4b47b345a70f0,660eaa21000000001a017e8e,1,04-04,193,52,138.0,3936.0,0.0350609756097561
5bc7fce62d9b750001ac98e0,64d4c4c7000000001201bbbd,12,08-12,168,20,122.0,2513.0,0.0485475527258257
5979953e6a6a69531719d4eb,659629bb000000000f01ffb4,16,01-04,10,10,166.0,4745.0,0.0349841938883034
58a1c839a9b2ed49d81f483b,6595759d0000000012003993,18,01-03,45,13,262.0,4745.0,0.0552160168598524
5870687f50c4b44ba361428b,66535276000000001401830f,10,05-26,620,74,102.0,1487.0,0.0685944855413584
5979953e6a6a69531719d4eb,6621e127000000000302066d,6,04-19,92,29,248.0,3936.0,0.0630081300813008
5979953e6a6a69531719d4eb,6621e127000000000302066d,6,04-19,92,29,248.0,3936.0,0.0630081300813008
5a412125e8ac2b1cf0ba046b,65b06d33000000001100209f,9,01-24,94,64,345.0,4745.0,0.0727081138040042
592c72be50c4b47b345a70f0,661bd643000000001a014f37,1,04-14,10,10,138.0,3936.0,0.0350609756097561
61f2192900000000100070b8,658bc5ea0000000013036cae,8,01-05,119,18,130.0,4745.0,0.0273972602739726
5cb5b2480000000017015acf,6612a0ba000000001a0167d9,12,04-07,72,30,127.0,3936.0,0.0322662601626016
61eff0ac0000000010007090,6644775f000000001e01aa4b,17,05-15,1068,247,146.0,1487.0,0.0981842636180228
61eff0ac0000000010007090,6644775f000000001e01aa4b,17,05-15,1071,247,146.0,1487.0,0.0981842636180228
5b40334f6b58b720b3288f94,663773d8000000001e027acd,7,05-05,10,1,90.0,1487.0,0.0605245460659045
595523f682ec391fe9ffbe02,665031990000000016013f41,10,05-24,169,21,102.0,1487.0,0.0685944855413584
61e0fb3b0000000010009839,664aa19900000000050061ed,5,05-20,3854,1143,36.0,1487.0,0.0242098184263618
5979953e6a6a69531719d4eb,66135204000000001b00c2d1,6,04-08,75,13,248.0,3936.0,0.0630081300813008
5979953e6a6a69531719d4eb,66135204000000001b00c2d1,6,04-08,75,13,248.0,3936.0,0.0630081300813008
5d975024000000000100966b,65feb5f50000000012021f01,14,03-23,105,28,460.0,8672.0,0.0530442804428044
5aba606911be10295ed87da0,65c0aaff000000000c006272,5,02-05,10,10,160.0,5853.0,0.0273364086793097
592c72be50c4b47b345a70f0,663a234d000000001e039f3f,0,05-07,1284,337,71.0,1487.0,0.0477471418964357
592c72be50c4b47b345a70f0,663a234d000000001e039f3f,0,05-07,1284,337,71.0,1487.0,0.0477471418964357
5a5e0afb11be1017b83be966,65b3a8cb000000002b03fc98,0,01-26,329,105,286.0,4745.0,0.0602739726027397
5a5e0afb11be1017b83be966,65b3a8cb000000002b03fc98,0,01-26,329,105,286.0,4745.0,0.0602739726027397
5a5e0afb11be1017b83be966,65b3a8cb000000002b03fc98,0,01-26,329,105,286.0,4745.0,0.0602739726027397
592c72be50c4b47b345a70f0,663b7bf7000000001e03068c,14,05-08,933,297,56.0,1487.0,0.0376597175521183
592c72be50c4b47b345a70f0,663b7bf7000000001e03068c,14,05-08,933,297,56.0,1487.0,0.0376597175521183
55ba37e567bc652d2acdc72d,64c9c489000000001201e1e8,13,08-02,1000,1000,62.0,2513.0,0.0246717071229606
5d440885000000001003fb73,6605326100000000130264f3,18,03-28,138,53,545.0,8672.0,0.0628459409594096
592c72be50c4b47b345a70f0,65e9ba240000000004002836,1,03-07,249,63,297.0,8672.0,0.0342481549815498
592c72be50c4b47b345a70f0,65e9ba240000000004002836,1,03-07,10,10,297.0,8672.0,0.0342481549815498
5c566fc4000000001b033058,6614c5da000000001b0119ba,17,04-09,1101,485,216.0,3936.0,0.0548780487804878
5c566fc4000000001b033058,6614c5da000000001b0119ba,17,04-09,1101,485,216.0,3936.0,0.0548780487804878
5f9e1618000000000101ce79,64e0e603000000000b02a9f2,17,08-19,230,100,297.0,2513.0,0.1181854357341822
5f9e1618000000000101ce79,64b56a92000000003102ce38,0,07-18,1564,916,71.0,1905.0,0.037270341207349
5c17274b0000000005004762,662cf0830000000001031c1b,11,04-27,26,11,97.0,3936.0,0.0246443089430894
61f2192900000000100070b8,65c57c09000000002d001ffb,9,02-10,435,42,359.0,5853.0,0.0613360669742012
61eff0ac0000000010007090,661b95ad000000001b013a47,3,04-14,1101,466,146.0,3936.0,0.0370934959349593
61eff0ac0000000010007090,661b95ad000000001b013a47,3,04-14,1102,466,146.0,3936.0,0.0370934959349593
56526e4ce4b1cf0da0e3b5e1,64f4812b00000000200018e3,4,09-03,34,16,112.0,3023.0,0.0370492887859741
5c566fc4000000001b033058,660a2fdf000000001b012605,6,04-08,443,95,248.0,3936.0,0.0630081300813008
